energy-1-0,homogeneity-1-0,ASM-1-0,energy-1-45,homogeneity-1-45,ASM-1-45,energy-1-90,homogeneity-1-90,ASM-1-90,energy-1-135,homogeneity-1-135,ASM-1-135,Class
0.0802087,0.66446445,0.00643344,0.07283381,0.60330414,0.00530476,0.08176882,0.66558343,0.00668614,0.07206237,0.59517051,0.00519299,3
0.08686125,0.68422192,0.00754488,0.07851847,0.61036503,0.00616515,0.08789183,0.67650124,0.00772497,0.07784018,0.60805633,0.00605909,3
0.08566886,0.67382095,0.00733915,0.0773273,0.60475391,0.00597951,0.08653052,0.67025867,0.00748753,0.07666853,0.59844288,0.00587806,3
0.08467816,0.67479197,0.00717039,0.07690154,0.61425077,0.00591385,0.08632163,0.67816138,0.00745142,0.07618275,0.60624993,0.00580381,3
0.08310928,0.6527468,0.00690715,0.07594665,0.58967965,0.00576789,0.08623327,0.66294003,0.00743618,0.07511008,0.58001672,0.00564152,3
0.08933263,0.70314727,0.00798032,0.08072397,0.63643714,0.00651636,0.08950418,0.69294068,0.008011,0.08002295,0.62626105,0.00640367,3
0.08854305,0.67783091,0.00783987,0.08043412,0.61125521,0.00646965,0.09034238,0.67877565,0.00816175,0.07969363,0.60945391,0.00635107,3
0.08230288,0.65209267,0.00677376,0.07516613,0.59012771,0.00564995,0.08556773,0.66453813,0.00732184,0.07457765,0.58311854,0.00556183,3
0.0889941,0.66804565,0.00791995,0.08120273,0.60143544,0.00659388,0.09194698,0.67537375,0.00845425,0.0804105,0.5996576,0.00646585,3
0.08212694,0.64905395,0.00674483,0.07492927,0.5869719,0.0056144,0.08493666,0.65537283,0.00721424,0.07431341,0.57767595,0.00552248,3
0.08476178,0.66857679,0.00718456,0.07719667,0.60021926,0.00595933,0.08713434,0.6732499,0.00759239,0.07643304,0.6014078,0.00584201,3
0.0864358,0.69587816,0.00747115,0.07785296,0.62414509,0.00606108,0.08635465,0.68580892,0.00745713,0.07691442,0.62298478,0.00591583,3
0.08295946,0.68214723,0.00688227,0.07524868,0.61807187,0.00566236,0.08420194,0.67944725,0.00708997,0.07423129,0.60676791,0.00551028,3
0.08416053,0.65513578,0.00708299,0.076811,0.59106644,0.00589993,0.08741427,0.66563482,0.00764125,0.07626725,0.58577331,0.00581669,3
0.08618295,0.64980961,0.0074275,0.0788889,0.58335303,0.00622346,0.08993591,0.66304312,0.00808847,0.07811337,0.58413386,0.0061017,3
0.09324791,0.7399879,0.00869517,0.08392048,0.66450749,0.00704265,0.09278326,0.72461696,0.00860873,0.08317234,0.66718193,0.00691764,3
0.0849771,0.67666099,0.00722111,0.0766428,0.6040322,0.00587412,0.08572301,0.67056689,0.00734843,0.07594203,0.59805474,0.00576719,3
0.0801256,0.67263537,0.00642011,0.0722892,0.60279389,0.00522573,0.08105974,0.67211272,0.00657068,0.07179694,0.60299803,0.0051548,3
0.08079839,0.67779262,0.00652838,0.07276309,0.60369195,0.00529447,0.08136567,0.67030404,0.00662037,0.07211069,0.59847039,0.00519995,3
0.0754625,0.63308976,0.00569459,0.07027959,0.58220216,0.00493922,0.08189071,0.66041478,0.00670609,0.06961318,0.57281068,0.00484599,3
0.07998364,0.66918217,0.00639738,0.07218729,0.60219881,0.005211,0.08081251,0.6635423,0.00653066,0.07156441,0.59256556,0.00512146,3
0.07779778,0.67074259,0.00605249,0.07188665,0.60945074,0.00516769,0.08319543,0.68985719,0.00692148,0.07135961,0.60933424,0.00509219,3
0.08040231,0.67212858,0.00646453,0.07399708,0.60688577,0.00547557,0.08489251,0.6777598,0.00720674,0.07334136,0.60087915,0.00537896,3
0.07577886,0.6840931,0.00574244,0.06989371,0.62049927,0.00488513,0.08030717,0.69878186,0.00644924,0.06921625,0.61880793,0.00479089,3
0.08010377,0.66792363,0.00641661,0.07380693,0.60374237,0.00544746,0.08479712,0.67776498,0.00719055,0.07325703,0.5983768,0.00536659,3
0.08294334,0.68335115,0.0068796,0.07655477,0.61494242,0.00586063,0.08774093,0.68569384,0.00769847,0.07595578,0.61454646,0.00576928,3
0.08335941,0.6711191,0.00694879,0.07710544,0.61162027,0.00594525,0.08868188,0.68262199,0.00786448,0.07658417,0.60626893,0.00586514,3
0.07416233,0.66356396,0.00550005,0.06847731,0.60063763,0.00468914,0.07932743,0.68075554,0.00629284,0.06804491,0.60286492,0.00463011,3
0.07739268,0.66226623,0.00598963,0.07136911,0.59991535,0.00509355,0.0823319,0.67495536,0.00677854,0.07076071,0.59440552,0.00500708,3
0.07756811,0.6800663,0.00601681,0.07193861,0.62111665,0.00517516,0.08374345,0.70524497,0.00701296,0.07168799,0.62358208,0.00513917,3
0.07877713,0.65733889,0.00620584,0.07310261,0.59413865,0.00534399,0.08450872,0.67193583,0.00714172,0.07240392,0.59426954,0.00524233,3
0.07913493,0.66916472,0.00626234,0.07294973,0.60840245,0.00532166,0.08385434,0.68157685,0.00703155,0.07239683,0.60490855,0.0052413,3
0.07734361,0.67055079,0.00598203,0.07131911,0.60554575,0.00508642,0.08176657,0.67905954,0.00668577,0.07068986,0.60593584,0.00499706,3
0.07969813,0.66394749,0.00635179,0.0736479,0.60686139,0.00542401,0.08480402,0.67785768,0.00719172,0.07304619,0.59748602,0.00533575,3
0.08313454,0.67861392,0.00691135,0.07676706,0.6202963,0.00589318,0.08773679,0.6927247,0.00769775,0.07609435,0.62002272,0.00579035,3
0.08257818,0.65404622,0.00681916,0.07669217,0.60493886,0.00588169,0.08843013,0.67923294,0.00781989,0.07604866,0.59755891,0.0057834,3
0.08291585,0.68021274,0.00687504,0.07642361,0.62015913,0.00584057,0.08677178,0.68772795,0.00752934,0.07555927,0.61858034,0.0057092,3
0.08076026,0.64040529,0.00652222,0.07510081,0.59177364,0.00564013,0.08664635,0.66380813,0.00750759,0.07424335,0.58162143,0.00551207,3
0.07738927,0.66727087,0.0059891,0.07173224,0.60518899,0.00514551,0.08279015,0.68256384,0.00685421,0.07106241,0.60461668,0.00504987,3
0.07813567,0.68307255,0.00610518,0.07211987,0.61659749,0.00520128,0.08305262,0.69126141,0.00689774,0.07161473,0.61623788,0.00512867,3
0.07867607,0.67651946,0.00618992,0.07286523,0.6178026,0.00530934,0.08412185,0.69547245,0.00707649,0.07240337,0.61532062,0.00524225,3
0.073344,0.65241913,0.00537934,0.06720799,0.58275842,0.00451691,0.07698668,0.65759312,0.00592695,0.06674448,0.58109409,0.00445482,3
0.07761846,0.65440515,0.00602463,0.07201698,0.59805656,0.00518645,0.08382958,0.67632449,0.0070274,0.07157017,0.59093486,0.00512229,3
0.08077876,0.64458773,0.00652521,0.07512915,0.58939443,0.00564439,0.0869345,0.66560179,0.00755761,0.07447146,0.58320602,0.005546,3
0.07710162,0.65175603,0.00594466,0.07136596,0.59050579,0.0050931,0.08210516,0.66552631,0.00674126,0.07040724,0.58302854,0.00495718,3
0.08327239,0.65137052,0.00693429,0.07727891,0.59737235,0.00597203,0.0890153,0.67170896,0.00792372,0.07661646,0.58937777,0.00587008,3
0.07776207,0.65430382,0.00604694,0.07227153,0.59710979,0.00522317,0.083643,0.68060356,0.00699615,0.07154623,0.59662581,0.00511886,3
0.08146496,0.66081404,0.00663654,0.07507212,0.59883207,0.00563582,0.08642032,0.67484176,0.00746847,0.07457047,0.59328474,0.00556075,3
0.07868277,0.64145454,0.00619098,0.07306194,0.58469501,0.00533805,0.08501225,0.66748881,0.00722708,0.07240066,0.57815649,0.00524186,3
0.07956672,0.63740842,0.00633086,0.07396271,0.58453174,0.00547048,0.08607142,0.66697329,0.00740829,0.07337244,0.57829977,0.00538351,3
0.07902278,0.64364871,0.0062446,0.07337683,0.58907268,0.00538416,0.0851196,0.67176399,0.00724535,0.07270082,0.58341861,0.00528541,3
0.08067862,0.64546649,0.00650904,0.07508144,0.58961176,0.00563722,0.08692553,0.67050437,0.00755605,0.07426568,0.58530729,0.00551539,3
0.0793651,0.67434801,0.00629882,0.07344317,0.61654745,0.0053939,0.08447564,0.6891679,0.00713613,0.07271145,0.60947276,0.00528695,3
0.08448313,0.65220704,0.0071374,0.07845851,0.59681566,0.00615574,0.09111239,0.6782408,0.00830147,0.07787366,0.59127946,0.00606431,3
0.08472674,0.657627,0.00717862,0.07886339,0.59882579,0.00621943,0.09129823,0.68315158,0.00833537,0.07794578,0.59738587,0.00607555,3
0.07987046,0.66637644,0.00637929,0.0741927,0.61209244,0.00550456,0.0855174,0.6896414,0.00731323,0.07333044,0.60472184,0.00537735,3
0.07543331,0.63613876,0.00569018,0.070146,0.58162179,0.00492046,0.08139959,0.66380757,0.00662589,0.06941416,0.57693833,0.00481833,3
0.08446129,0.66923662,0.00713371,0.0779923,0.61093382,0.0060828,0.08961253,0.68747527,0.00803041,0.07732451,0.60350602,0.00597908,3
0.08070677,0.63843427,0.00651358,0.07494562,0.5814878,0.00561685,0.08721855,0.6645965,0.00760707,0.07445559,0.579177,0.00554363,3
0.091643,0.65741528,0.00839844,0.08422658,0.59199721,0.00709412,0.09690732,0.67351068,0.00939103,0.08393496,0.5923252,0.00704508,3
0.0939352,0.66625986,0.00882382,0.08739969,0.61265916,0.00763871,0.10182123,0.69621649,0.01036756,0.08682621,0.60691828,0.00753879,3
0.07882482,0.68326914,0.00621335,0.07277427,0.61927622,0.00529609,0.08310687,0.69157553,0.00690675,0.07191027,0.61699299,0.00517109,3
0.07833697,0.65504667,0.00613668,0.07268818,0.59991986,0.00528357,0.08457835,0.67651171,0.0071535,0.07217755,0.59058754,0.0052096,3
0.08024256,0.67215439,0.00643887,0.0737543,0.60712764,0.0054397,0.08416787,0.67236188,0.00708423,0.07331179,0.60546436,0.00537462,3
0.08626418,0.67592113,0.00744151,0.07927422,0.61659823,0.0062844,0.0901352,0.68000378,0.00812435,0.07855047,0.60754507,0.00617018,3
0.081862,0.68271073,0.00670139,0.07560109,0.61829442,0.00571553,0.08680356,0.69522835,0.00753486,0.07492402,0.61989402,0.00561361,3
0.07817459,0.67582728,0.00611127,0.07096367,0.60577334,0.00503584,0.07998096,0.67502763,0.00639695,0.07024419,0.60693561,0.00493425,3
0.08234557,0.71093859,0.00678079,0.07387304,0.63306159,0.00545723,0.08205744,0.69287422,0.00673342,0.07334357,0.63271184,0.00537928,3
0.07863403,0.65956397,0.00618331,0.07166954,0.59606825,0.00513652,0.08112537,0.66778084,0.00658132,0.07091793,0.59266354,0.00502935,3
0.08222613,0.66923462,0.00676114,0.07490884,0.60073829,0.00561133,0.08455966,0.67366556,0.00715034,0.07404005,0.59864874,0.00548193,3
0.08477271,0.68274068,0.00718641,0.07676163,0.6126794,0.00589235,0.08595976,0.68049886,0.00738908,0.07588856,0.61211784,0.00575907,3
0.08025985,0.65848247,0.00644164,0.07289552,0.58934545,0.00531376,0.08187073,0.65921997,0.00670282,0.07199224,0.58585898,0.00518288,3
0.08403316,0.68849571,0.00706157,0.07612504,0.61683267,0.00579502,0.08543264,0.68225567,0.00729874,0.07545523,0.61551643,0.00569349,3
0.08440242,0.66518481,0.00712377,0.07630763,0.59541951,0.00582285,0.08567567,0.6608803,0.00734032,0.0757873,0.59143039,0.00574371,3
0.08726211,0.68660332,0.00761468,0.07869545,0.61163872,0.00619297,0.08796035,0.67727694,0.00773702,0.07801859,0.61239304,0.0060869,3
0.08391926,0.66216891,0.00704244,0.07623015,0.59277069,0.00581104,0.08616685,0.66457243,0.00742473,0.07559745,0.59248295,0.00571497,3
0.08582128,0.66143312,0.00736529,0.07810894,0.59583655,0.00610101,0.08852612,0.66544879,0.00783687,0.07758414,0.58941098,0.0060193,3
0.08808381,0.65717051,0.00775876,0.08021353,0.59252696,0.00643421,0.09087028,0.66481245,0.00825741,0.07959507,0.58682701,0.00633537,3
0.07965083,0.6882425,0.00634425,0.07188754,0.6156173,0.00516782,0.08061752,0.67715166,0.00649918,0.07140897,0.60968894,0.00509924,3
0.08077194,0.67491787,0.00652411,0.07316327,0.60507539,0.00535286,0.08239189,0.67378325,0.00678842,0.07278968,0.60667069,0.00529834,3
0.07843532,0.66906418,0.0061521,0.07125935,0.60034555,0.00507789,0.08081898,0.66852404,0.00653171,0.07073727,0.59576548,0.00500376,3
0.07670092,0.67472263,0.00588303,0.06989171,0.60613218,0.00488485,0.07948665,0.68038394,0.00631813,0.06943351,0.60763104,0.00482101,3
0.08285251,0.69347928,0.00686454,0.07453027,0.62008395,0.00555476,0.08343941,0.68070243,0.00696214,0.0741626,0.61690385,0.00550009,3
0.08221664,0.68333976,0.00675958,0.07411045,0.61043877,0.00549236,0.08336667,0.67373824,0.00695,0.07382042,0.60852554,0.00544945,3
0.08159841,0.67395027,0.0066583,0.07367551,0.60198359,0.00542808,0.08240162,0.66895824,0.00679003,0.07313456,0.60801796,0.00534866,3
0.08230649,0.68381216,0.00677436,0.07410467,0.61432307,0.0054915,0.08315746,0.67733962,0.00691516,0.07380572,0.61101334,0.00544728,3
0.08561643,0.6790114,0.00733017,0.07780293,0.60747077,0.0060533,0.08790123,0.67724981,0.00772663,0.07719042,0.60955833,0.00595836,3
0.07762472,0.65059445,0.0060256,0.07022759,0.5868738,0.00493192,0.07922891,0.65077542,0.00627722,0.06976787,0.58132551,0.00486756,3
0.08311639,0.66727842,0.00690833,0.07553458,0.59845504,0.00570547,0.085974,0.66682726,0.00739153,0.0751922,0.59521368,0.00565387,3
0.08661576,0.69104915,0.00750229,0.07833111,0.6158196,0.00613576,0.08805827,0.68224143,0.00775426,0.07779768,0.61654826,0.00605248,3
0.08221634,0.67057028,0.00675953,0.07476856,0.6037795,0.00559034,0.08475124,0.67193847,0.00718277,0.07429784,0.59996299,0.00552017,3
0.08668278,0.69079294,0.00751391,0.07809502,0.62458591,0.00609883,0.08642372,0.68588432,0.00746906,0.07724211,0.62242923,0.00596634,3
0.07149255,0.63439361,0.00511119,0.06471499,0.5662303,0.00418803,0.07277402,0.63240282,0.00529606,0.06395181,0.55852964,0.00408983,3
0.08325794,0.70234809,0.00693189,0.07477839,0.62982398,0.00559181,0.08330577,0.69117716,0.00693985,0.07414275,0.62819612,0.00549715,3
0.07417227,0.64752955,0.00550153,0.06668406,0.57111527,0.00444676,0.0749225,0.63800322,0.00561338,0.06613004,0.5660871,0.00437318,3
0.07119542,0.65163567,0.00506879,0.06412582,0.57901959,0.00411212,0.07206977,0.64746908,0.00519405,0.06365356,0.5774383,0.00405178,3
0.08170618,0.66652936,0.0066759,0.0738713,0.60301948,0.00545697,0.08286259,0.66314412,0.00686621,0.07324025,0.59583932,0.00536413,3
0.07878926,0.67374545,0.00620775,0.0710774,0.6038397,0.005052,0.07924232,0.66364328,0.00627934,0.07024692,0.6010035,0.00493463,3
0.07699117,0.67312223,0.00592764,0.07063115,0.61373554,0.00498876,0.08006546,0.68940221,0.00641048,0.06980154,0.61148769,0.00487226,3
0.07579787,0.6655214,0.00574532,0.06795596,0.58694555,0.00461801,0.07592804,0.64966299,0.00576507,0.0674556,0.58019078,0.00455026,3
0.0703224,0.6547726,0.00494524,0.06334406,0.58050155,0.00401247,0.07108759,0.64921888,0.00505344,0.06277232,0.57732617,0.00394036,3
0.07501232,0.6600668,0.00562685,0.06732081,0.5826137,0.00453209,0.07539505,0.64597528,0.00568441,0.06681455,0.57600812,0.00446418,3
0.07652051,0.66782666,0.00585539,0.06841995,0.58800944,0.00468129,0.07641493,0.64864159,0.00583924,0.06796526,0.58124487,0.00461928,3
0.08472293,0.71948777,0.00717798,0.07570915,0.63865215,0.00573188,0.08383075,0.69572433,0.0070276,0.07530354,0.64004248,0.00567062,3
0.08513476,0.67027758,0.00724793,0.07704507,0.60947294,0.00593594,0.0862036,0.66817829,0.00743106,0.076418,0.60062084,0.00583971,3
0.0800626,0.67605488,0.00641002,0.07233339,0.60360394,0.00523212,0.08113175,0.66858769,0.00658236,0.07167782,0.60535931,0.00513771,3
0.08832701,0.70039178,0.00780166,0.07951687,0.63081955,0.00632293,0.08866258,0.68515184,0.00786105,0.07896964,0.62094904,0.0062362,3
0.07651371,0.66912617,0.00585435,0.06874644,0.58686993,0.00472607,0.07682404,0.64840828,0.00590193,0.06819544,0.58548641,0.00465062,3
0.08412131,0.66322589,0.00707639,0.07648663,0.60260442,0.00585021,0.08605136,0.66159271,0.00740484,0.07575052,0.58950719,0.00573814,3
0.07993796,0.66629152,0.00639008,0.07303824,0.60802202,0.00533458,0.08297937,0.67863935,0.00688558,0.07232359,0.60159273,0.0052307,3
0.07784719,0.66793149,0.00606018,0.06992854,0.59143764,0.00489,0.07821416,0.65425965,0.00611746,0.06945636,0.58891239,0.00482419,3
0.07831382,0.6504205,0.00613305,0.07063069,0.581252,0.00498869,0.07921065,0.64491643,0.00627433,0.07014357,0.57359249,0.00492012,3
0.07540525,0.65247049,0.00568595,0.06789675,0.57664369,0.00460997,0.07617541,0.64395377,0.00580269,0.06741054,0.57654472,0.00454418,3
0.07818627,0.64855681,0.00611309,0.07042375,0.57693412,0.0049595,0.07915929,0.64227002,0.00626619,0.06979274,0.57059792,0.00487103,3
0.08507615,0.70190376,0.00723795,0.07614477,0.62698464,0.00579803,0.08453727,0.68609898,0.00714655,0.07578852,0.6273483,0.0057439,3
0.07766269,0.66510396,0.00603149,0.07027183,0.59738136,0.00493813,0.07937233,0.66431767,0.00629997,0.06974205,0.5929829,0.00486395,3
0.07872553,0.6765518,0.00619771,0.07055546,0.59542611,0.00497807,0.07848768,0.65457354,0.00616032,0.06992837,0.59072617,0.00488998,3
0.08024062,0.66532164,0.00643856,0.07274008,0.60025915,0.00529112,0.08192699,0.66374917,0.00671203,0.07199999,0.59166852,0.005184,3
0.07983086,0.6845003,0.00637297,0.07204807,0.6115124,0.00519092,0.08056362,0.6763016,0.0064905,0.07120266,0.6108182,0.00506982,3
0.08327718,0.67593532,0.00693509,0.07527267,0.60588576,0.00566597,0.08433675,0.67404049,0.00711269,0.07451883,0.60823846,0.00555306,3
0.07660214,0.65809425,0.00586789,0.06937037,0.58705276,0.00481225,0.07810262,0.6596185,0.00610002,0.06866695,0.58391717,0.00471515,3
0.0828134,0.65782883,0.00685806,0.07475648,0.59532513,0.00558853,0.08357553,0.65425718,0.00698487,0.07416382,0.59006579,0.00550027,3
0.08004907,0.65582491,0.00640785,0.07263651,0.59117583,0.00527606,0.0815607,0.65781683,0.00665215,0.07187087,0.59284751,0.00516542,3
0.07962183,0.66157094,0.00633964,0.07219236,0.59856436,0.00521174,0.08116287,0.6624194,0.00658741,0.07159465,0.59336422,0.00512579,3
0.08429817,0.69681518,0.00710618,0.07611791,0.62443306,0.00579394,0.08478458,0.68898394,0.00718842,0.0754116,0.62479104,0.00568691,3
0.09314103,0.68883466,0.00867525,0.08433772,0.62544423,0.00711285,0.09376971,0.6837795,0.00879276,0.08339372,0.62150633,0.00695451,3
0.08537484,0.68511107,0.00728886,0.07670833,0.60792949,0.00588417,0.08528167,0.67360321,0.00727296,0.07597067,0.60994606,0.00577154,3
0.0861725,0.66302361,0.0074257,0.07812096,0.59148123,0.00610289,0.08821594,0.66409661,0.00778205,0.07757481,0.59584691,0.00601785,3
0.08811837,0.6746368,0.00776485,0.07925213,0.5978199,0.0062809,0.08867347,0.65839738,0.00786298,0.07872319,0.59261673,0.00619734,3
0.08428464,0.62939777,0.0071039,0.07686675,0.56977368,0.0059085,0.08694198,0.63501484,0.00755891,0.07626207,0.56511016,0.0058159,3
0.08964591,0.65620674,0.00803639,0.08159566,0.59205776,0.00665785,0.09159642,0.65836841,0.0083899,0.08068552,0.59189712,0.00651015,3
0.07606955,0.6498014,0.00578658,0.06886168,0.57909816,0.00474193,0.07765048,0.64961649,0.0060296,0.06819067,0.57262594,0.00464997,3
0.08379032,0.67056277,0.00702082,0.07582425,0.60083325,0.00574932,0.08528433,0.6661366,0.00727342,0.07517265,0.59717933,0.00565093,3
0.08141333,0.66893501,0.00662813,0.07358567,0.59455072,0.00541485,0.08268753,0.65831101,0.00683723,0.072939,0.59124405,0.0053201,3
0.07513917,0.66240825,0.00564589,0.06854442,0.5953337,0.00469834,0.07759853,0.66604591,0.00602153,0.06769605,0.58795622,0.00458276,3
0.08673952,0.73599935,0.00752374,0.07765809,0.65552157,0.00603078,0.08612473,0.71544753,0.00741747,0.07702132,0.65252466,0.00593228,3
0.07916299,0.66662707,0.00626678,0.07094524,0.58927226,0.00503323,0.07914622,0.65039311,0.00626412,0.07044779,0.58270512,0.00496289,3
0.08115114,0.70954429,0.00658551,0.0725267,0.62827002,0.00526012,0.08061484,0.6899562,0.00649875,0.07219849,0.63038773,0.00521262,3
0.07826403,0.67130945,0.00612526,0.07031233,0.59644317,0.00494382,0.07854681,0.65575081,0.0061696,0.06962786,0.58869443,0.00484804,3
0.07600993,0.66960079,0.00577751,0.06854242,0.59469754,0.00469806,0.07649629,0.65652255,0.00585168,0.06776632,0.59024096,0.00459227,3
0.07872696,0.66758326,0.00619793,0.07063481,0.59243465,0.00498928,0.07813877,0.64767045,0.00610567,0.06979154,0.58447838,0.00487086,3
0.07646411,0.67423525,0.00584676,0.06882942,0.60216945,0.00473749,0.07696668,0.66781138,0.00592387,0.06818945,0.59949749,0.0046498,3
0.0769244,0.65403998,0.00591736,0.06974828,0.58256919,0.00486482,0.07876029,0.65699322,0.00620318,0.06918096,0.57896607,0.004786,3
0.08060116,0.68344532,0.00649655,0.0720602,0.60594562,0.00519267,0.07983199,0.66151598,0.00637315,0.07142963,0.59854049,0.00510219,3
0.07582923,0.66399471,0.00575007,0.06842525,0.59207865,0.00468202,0.07686577,0.65995011,0.00590835,0.0678302,0.58996233,0.00460094,3
0.07494112,0.65167354,0.00561617,0.06761669,0.58098721,0.00457202,0.07620653,0.64588055,0.00580744,0.06720106,0.57488758,0.00451598,3
0.07812081,0.66605656,0.00610286,0.07046585,0.59057437,0.00496544,0.07861177,0.65445549,0.00617981,0.06967249,0.58959822,0.00485426,3
0.07433435,0.64104232,0.0055256,0.06758091,0.57763244,0.00456718,0.07634306,0.64718615,0.00582826,0.06694846,0.5711008,0.0044821,3
0.07847109,0.66126994,0.00615771,0.07104493,0.5899406,0.00504738,0.07968237,0.65833513,0.00634928,0.07023678,0.59130199,0.0049332,3
0.08020962,0.65948549,0.00643358,0.07221381,0.58782458,0.00521483,0.08090102,0.64941893,0.00654497,0.07163975,0.58117085,0.00513225,3
0.07906573,0.66625464,0.00625139,0.07190441,0.593772,0.00517024,0.08104119,0.66352654,0.00656768,0.07108985,0.5930005,0.00505377,3
0.08608642,0.6937271,0.00741087,0.07764295,0.61863186,0.00602843,0.08653145,0.67608302,0.00748769,0.07686636,0.6150967,0.00590844,3
0.08250202,0.66630134,0.00680658,0.07485072,0.59804852,0.00560263,0.08448131,0.66511513,0.00713709,0.07416527,0.59093582,0.00550049,3
0.07711495,0.65524768,0.00594672,0.06979403,0.58639867,0.00487121,0.07849357,0.6585395,0.00616124,0.06924249,0.58418501,0.00479452,3
0.08189504,0.67002725,0.0067068,0.07435629,0.60109696,0.00552886,0.08368366,0.66974614,0.00700296,0.07346623,0.59829818,0.00539729,3
0.08388582,0.65649031,0.00703683,0.07612696,0.59034628,0.00579531,0.08567567,0.65668825,0.00734032,0.07546946,0.58592045,0.00569564,3
0.08277095,0.67968567,0.00685103,0.07487409,0.60788925,0.00560613,0.08381122,0.67473379,0.00702432,0.07390867,0.60253645,0.00546249,3
0.08055032,0.65925519,0.00648835,0.07307765,0.59132431,0.00534034,0.08244501,0.65634637,0.00679718,0.07238525,0.58358523,0.00523962,3
0.0845713,0.68994701,0.0071523,0.0761616,0.61261184,0.00580059,0.08502461,0.67739139,0.00722918,0.0755103,0.61389638,0.00570181,3
0.08372549,0.66125324,0.00700996,0.07604365,0.59663428,0.00578264,0.08552438,0.6652745,0.00731442,0.07538349,0.59606012,0.00568267,3
0.08136384,0.64616443,0.00662007,0.07444473,0.58266097,0.00554202,0.08434483,0.65504972,0.00711405,0.07354251,0.57990943,0.0054085,3
0.0868794,0.67439105,0.00754803,0.07884696,0.60578501,0.00621684,0.08894936,0.67130846,0.00791199,0.07822183,0.60003975,0.00611865,3
0.08653938,0.66637369,0.00748906,0.07877972,0.59689858,0.00620624,0.08931883,0.66985472,0.00797785,0.07804102,0.59590744,0.0060904,3
0.08435372,0.67275002,0.00711555,0.076739,0.60471356,0.00588887,0.08655989,0.67316261,0.00749261,0.07596164,0.60035044,0.00577017,3
0.08403055,0.71220872,0.00706113,0.07630564,0.64325531,0.00582255,0.08553011,0.71050644,0.0073154,0.07574333,0.64259664,0.00573705,3
0.08281091,0.68343458,0.00685765,0.07531483,0.6175459,0.00567232,0.08477685,0.68442095,0.00718711,0.07429199,0.60795883,0.0055193,3
0.08326333,0.66419306,0.00693278,0.07567403,0.60058495,0.00572656,0.08504789,0.66749196,0.00723314,0.07483728,0.59736691,0.00560062,3
0.07799741,0.64209348,0.0060836,0.07101646,0.57908109,0.00504334,0.08062167,0.65210867,0.00649985,0.07042207,0.57462974,0.00495927,3
0.07603523,0.64655535,0.00578136,0.06933916,0.58309035,0.00480792,0.07830968,0.65438585,0.00613241,0.06847431,0.5790101,0.00468873,3
0.0806426,0.66300671,0.00650323,0.0728668,0.59411228,0.00530957,0.08185399,0.66040393,0.00670008,0.07225336,0.58975877,0.00522055,3
0.08455663,0.68103704,0.00714982,0.07647498,0.6114202,0.00584842,0.08536908,0.67565103,0.00728788,0.07559958,0.60744853,0.0057153,3
0.0872738,0.68472395,0.00761672,0.07874113,0.61263404,0.00620017,0.08800707,0.67663044,0.00774524,0.07809521,0.60803871,0.00609886,3
0.08365927,0.66991061,0.00699887,0.07588224,0.60266448,0.00575811,0.08551086,0.66937908,0.00731211,0.0751948,0.59616788,0.00565426,3
0.08192972,0.66650523,0.00671248,0.07466731,0.59845131,0.00557521,0.0842332,0.66977706,0.00709523,0.07362271,0.59511031,0.0054203,3
0.08491626,0.68261691,0.00721077,0.07669283,0.61123922,0.00588179,0.08577476,0.67505493,0.00735731,0.07584631,0.60509958,0.00575266,3
0.08045046,0.66727514,0.00647228,0.07332705,0.6087728,0.00537686,0.08294341,0.67663093,0.00687961,0.07266698,0.60120816,0.00528049,3
0.08151422,0.65803537,0.00664457,0.07380918,0.5861182,0.0054478,0.08297893,0.65720649,0.0068855,0.07315829,0.58823846,0.00535213,3
0.08898426,0.66555916,0.0079182,0.08077915,0.59545517,0.00652527,0.09108392,0.66577578,0.00829628,0.08030079,0.5987604,0.00644822,3
0.09358663,0.66441738,0.00875846,0.08516043,0.59978424,0.0072523,0.09616657,0.66444718,0.00924801,0.08488997,0.5970632,0.00720631,3
0.08955494,0.66628196,0.00802009,0.08157763,0.59994257,0.00665491,0.09229776,0.67564305,0.00851888,0.0810096,0.60156077,0.00656255,3
0.09499247,0.7107758,0.00902357,0.08447446,0.62767227,0.00713593,0.09269973,0.67743304,0.00859324,0.08391844,0.62380746,0.0070423,3
0.08938342,0.66819588,0.0079894,0.08134942,0.60400756,0.00661773,0.09170372,0.67242849,0.00840957,0.0808345,0.6035341,0.00653422,3
0.0907008,0.65639304,0.00822664,0.08267538,0.5963458,0.00683522,0.09375366,0.66495984,0.00878975,0.0823611,0.59118133,0.00678335,3
0.09302313,0.67094809,0.0086533,0.08471985,0.60650867,0.00717745,0.09595764,0.67746287,0.00920787,0.0842722,0.60820978,0.0071018,3
0.09204785,0.65871898,0.00847281,0.08413983,0.5970991,0.00707951,0.09586137,0.66809446,0.0091894,0.08389779,0.59667679,0.00703884,3
0.09002435,0.684085,0.00810438,0.08200739,0.61521155,0.00672521,0.09282628,0.68630314,0.00861672,0.08160853,0.61464004,0.00665995,3
0.09457624,0.66852587,0.00894466,0.08632584,0.60611907,0.00745215,0.09763237,0.68016487,0.00953208,0.08606479,0.60736207,0.00740715,3
0.0890583,0.66699193,0.00793138,0.08052877,0.60407797,0.00648488,0.08979465,0.66529299,0.00806308,0.07978776,0.59403025,0.00636609,3
